,Date,User,Tweet
1672,2023-01-02 05:41:32+00:00,Marileeceo,Clean energy comprises14% of Dubai's total power production ... - Gulf Business: Clean energy comprises14% of Dubai's total power production ...  Gulf Business https://t.co/97CzQkgOrI
1673,2023-01-02 05:27:07+00:00,GulfNewsBiz,"‘Clean energy’ production capacity in Dubai has hit the 14 per cent mark of the emirate’s overall installed power capacity, according to DEWA.

https://t.co/50MtrRubR0"
1674,2023-01-02 05:22:21+00:00,SenthilsThought,"I recently presented a Keynote at the Innovation summit in Dubai Presided by H.E Adnan Al Noorani.
#innovation   #uae  #intelligence  #leadership  #dubai  #aec  #ai  #generativeai  #bim #IIoT
https://t.co/qDo0h3emkm https://t.co/lvmT7eW8GG"
1675,2023-01-02 05:01:44+00:00,FYIND_COM,"Dubai increases solar power output as it looks to clean energy goals - https://t.co/gTJMbSOwbu

#dubai #solarpower #energy #energyefficiency #power #business #CleanEnergy"
1676,2023-01-02 04:02:03+00:00,TheSolarMove,Clean energy comprises14% of Dubai's total power production ... - Gulf Business https://t.co/qtckqraRKb https://t.co/jv8oJe6RE1
1677,2023-01-02 03:14:32+00:00,TheSolarMove,Clean energy reaches 14% of Dubai’s power production capacity - Daily Times https://t.co/B0hfEPUHVi
1678,2023-01-02 03:05:05+00:00,mena_trends,"By 2030, the global #metaverse market is expected to touch $1.6 trillion, and Dubai is keen to partake of the boom in #technology and innovation. @DXBMediaOffice
https://t.co/GuaJY8Fviz"
1679,2023-01-02 01:15:08+00:00,theworldenergy,Dubai's Share Of Renewables Reaches 14% Of Total Energy Production Capacity - World-Energy: https://t.co/4plMnNIskt https://t.co/UFRhPqs0KX
1680,2023-01-02 00:55:18+00:00,totally_legal,Energy Associate Lawyer - Dubai - G2 Legal Limited  #Hiring #Opentowork #associateroles https://t.co/qjIJVT45HU
1681,2023-01-01 22:57:50+00:00,blau3nda3mon,"@Enojadoland @MyTimeToShineH Considering our society, even access to technology already creates these scenarios. Dubai - Kowloon - Yanomami people. Therefore, in a scenario with many technologies, spiritual energy, bending and access would create different scenarios such as Zaofu, Ba Sing Se and Swamp Tribe."
1682,2023-01-01 21:56:19+00:00,RoyeSkornik,Dubai's share of renewables reaches 14% of total energy production capacity - The National https://t.co/f8YVNY9DKG
1683,2023-01-01 20:00:55+00:00,EINSolarEnergy,Clean energy reaches 14% of Dubai’s total power production capacity; DEWA CEO https://t.co/dMFjd1hOVN
1684,2023-01-01 20:00:01+00:00,UAE_Forsan,"Dubai's Clean Energy Capacity Reaches 14% of Total Energy Production Capacity
#UAE #Dubai #DEWA
@DEWAOfficial
@DXBMediaOffice https://t.co/mcnAKKqGVK"
1685,2023-01-01 19:35:50+00:00,karmawi11getyou,"Smack cam 

2019 KOCIS Ambassadors 
2021 Ministry of Trade, Industry and Energy and KOTRA appointed them ambassadors of the Korea Pavillion at  the Dubai Expo where they performed in front of the SK president and many other VVIPS in 2022 https://t.co/4pFTLj1tQy"
1686,2023-01-01 18:32:19+00:00,imran_25mu,Dubai clean energy is now 14% of total power output. https://t.co/E3I4qyShCr
1687,2023-01-01 18:13:44+00:00,LAArtShow,"✨  Happy New Year!!! ✨ Starting the New Year with color and energy! Based in Dubai and Abidjan, Galerie ArtTime will present an exhibition featuring urban artist JonOne @LAArtShow 2023. JonOne: 2020, acrylic and ink on canvas, 142 x 204 cm. More at: https://t.co/vewJw3YUMc https://t.co/KJdUB5wR94"
1688,2023-01-01 16:43:28+00:00,FriehaAltaf,"Couldn’t be prouder! 
Watching my son the DJ @TurhanJames bringing in the NewYear in Dubai with biggest global DJs @arminvanbuuren @MartinGarrix 
The Energy &amp; vibe @fullcirclepresents thank you for a great evening 🥳🎉 https://t.co/0mXSesTJyF"
1689,2023-01-01 16:32:40+00:00,Vedran29758139,"@Memeland Its easy be bullish on Team which delivering value to project and holders, these Team is not we are sold out and sending ticket from Dubai, i like how many energy these Team spendingto bring project on Top, good luck in 2023,"
1690,2023-01-01 15:43:52+00:00,foru4me4ever,"@iNewsGuyana Although I reject the idea of playing the racism card... yet again!

I do think this idea of becoming the next Dubai is not a vision.

The new low energy world coming means high tech, car-less, horse &amp; buggy, close to nature systems are whats coming...

Get a real vision!"
1691,2023-01-01 14:44:48+00:00,Emirates247,"Saeed Al Tayer announces that the share of clean energy capacity has reached 14% of #Dubai's total power production capacity, during a visit to the Mohammed bin Rashid Al Maktoum Solar Park, the largest single-site solar park in the world using (IPP) model
@DEWAOfficial https://t.co/aR344G1JNH"
1692,2023-01-01 14:00:47+00:00,EINSolarEnergy,Dubai’s clean energy capacity reached 14% of total power production https://t.co/HdlEq6U6MF
1693,2023-01-01 13:33:41+00:00,GreenEnergy,Dubai's clean energy capacity reached 14% of total power production - Government of Dubai Media Office https://t.co/QI6nRwx7E6
1694,2023-01-01 13:24:36+00:00,mymindsetme,Even the #tallest tower #BurjKhalifa needs the #sun to be seen by the #world. So why not be the #light to someone today. As simple as a #smile #dubai #fireworks #dubai #sunset #energy #love #life #work #Mindset #photography #Creative https://t.co/tNHI2OqkeR
1695,2023-01-01 13:18:06+00:00,findurvoice_11,"@StephanieBusari Why always Lagos? Why not Anambra that Peter Obi turned to Dubai? 

They can’t touch Anambra for any reason but they want us to vote against the man that led the transformation of Lagos to the mega city it is today. Just crazy!"
1696,2023-01-01 13:17:55+00:00,korirproperty,"Planned to be located in Dubai's desert, Agri Hub aims to serve as a blueprint for decarbonized rural destinations of the future, starting with offsetting its embodied carbon emissions from construction and operation."
1697,2023-01-01 12:26:08+00:00,TheSolarMove,Clean energy makes 14pc of Dubai's total power capacity - Trade Arabia https://t.co/wHI7pUYixh
1698,2023-01-01 12:26:07+00:00,TheSolarMove,Clean energy makes 14pc of Dubai's total power capacity - Trade Arabia https://t.co/xN9D2yWQBD
1699,2023-01-01 12:19:08+00:00,ecobearwitness,Dubai's share of renewables reaches 14% of total energy production capacity: MSN News https://t.co/XHhYTu1tA7
1700,2023-01-01 12:00:52+00:00,EINSolarEnergy,Dubai now produces 14% of power through clean energy https://t.co/24wGAQ6Rou
1701,2023-01-01 11:47:43+00:00,TheNationalNews,Dubai's share of renewables reaches 14% of total energy production capacity https://t.co/nQK4e0vpe4
1702,2023-01-01 11:44:46+00:00,ArabianBusiness,Clean energy now accounts for 14% of all of Dubai's power output. Learn more about the emirate's sustainable energy goals: https://t.co/OpkS1DbDzq
1703,2023-01-01 11:33:54+00:00,gpalacios,"Burj Khalifa in #Dubai to provide a unique skyline by @gigadgets_ via @Ronald_vanLoon

#AI #ArtificialIntelligence #Innovation #Engineering #Tech #Technology"
1704,2023-01-01 11:24:04+00:00,UAENews,Dubai's share of renewables reaches 14% of total energy production capacity https://t.co/NWXtXlLAHa https://t.co/a9uubJZsM0
1705,2023-01-01 11:06:50+00:00,Tariqnaveed917,"The energy and passion on display in Downtown Dubai on New Year's night for Imran Khan is truly inspiring. It's clear that he has a special place in the hearts of the Pakistani community.
https://t.co/LEQE3MjGw7
 #TheYearOfImranKhan"
1706,2023-01-01 10:45:31+00:00,DubaiTrends,"Saeed Al Tayer: ""@DEWAOfficial has attracted around AED 40 billion of investments and received the lowest global solar energy prices five consecutive times, making #Dubai a global benchmark for solar energy prices"" https://t.co/B3JC3qXwgu"
1707,2023-01-01 10:45:31+00:00,DubaiTrends,"Saeed Al Tayer: “We work to promote sustainability &amp; the transition towards a sustainable green economy. 
This achieves the #Dubai Clean Energy Strategy 2050 &amp; Dubai Net Zero Carbon Emissions Strategy 2050"" https://t.co/2l5sxLrczx"
1708,2023-01-01 10:45:30+00:00,DubaiTrends,"Saeed Al Tayer announces that the share of clean energy capacity has reached 14% of #Dubai's total power production capacity, during a visit to the Mohammed bin Rashid Al Maktoum Solar Park, the largest single-site solar park in the world using (IPP) mod… https://t.co/uZlVVhARhP"
1709,2023-01-01 10:42:45+00:00,TristTaylor_,"Dubai helped me level up. 2023 I’m gonna show you how.

Small city, city of opportunity, networking, safety, peace, good energy, good weather, hard workers, go getters. https://t.co/feoAmgqTGE"
1710,2023-01-01 10:20:20+00:00,WAMNEWS_ENG,"Clean energy reaches 14% of Dubai’s total power production capacity.
#WamNews 
https://t.co/Vs44PlEHwb https://t.co/gocP3aAib5"
1711,2023-01-01 10:07:22+00:00,DEWAOfficial,"HE Saeed Mohammed Al Tayer, MD &amp; CEO of DEWA, has announced that the production capacity of clean energy in Dubai has reached 14% of Dubai’s total power production capacity of 14,517 MW. https://t.co/WpFFOck6OC"
1712,2023-01-01 10:00:46+00:00,EINSolarEnergy,Clean energy reaches 14% of Dubai’s total power production capacity https://t.co/kfaTk2X0Bc
1713,2023-01-01 10:00:32+00:00,gulf_news,"#Dubai now produces 14% of power through clean energy

All of the emirate’s electricity will be generated from renewable sources by 2050

https://t.co/ZLUgu5IlnE"
1714,2023-01-01 09:53:04+00:00,DXBMediaOffice,"Saeed Al Tayer: ""@DEWAOfficial has attracted around AED 40 billion of investments and received the lowest global solar energy prices five consecutive times, making #Dubai a global benchmark for solar energy prices"" https://t.co/WWoOGZzeDp"
1715,2023-01-01 09:53:03+00:00,DXBMediaOffice,"Saeed Al Tayer: “We work to promote sustainability &amp; the transition towards a sustainable green economy. 
This achieves the #Dubai Clean Energy Strategy 2050 &amp; Dubai Net Zero Carbon Emissions Strategy 2050"" https://t.co/RKku20SVoj"
1716,2023-01-01 09:53:01+00:00,DXBMediaOffice,"Saeed Al Tayer announces that the share of clean energy capacity has reached 14% of #Dubai's total power production capacity, during a visit to the Mohammed bin Rashid Al Maktoum Solar Park, the largest single-site solar park in the world using (IPP) model
https://t.co/aprrn2WLNm https://t.co/m3QzefQc13"
1717,2023-01-01 09:50:23+00:00,AbdulHamidAhmad,Dubai now produces 14% of power through clean energy https://t.co/FJHJB5qDmf
1718,2023-01-01 09:47:02+00:00,TheSolarMove,Dubai's clean energy capacity reached 14% of total power production - Government of Dubai Media Office https://t.co/mN0QSAiKTR
1719,2023-01-01 08:19:30+00:00,girlaboutglobe,Happy New Year! Can you believe it’s 2023 already! I love New Year. I love saying goodbye to the previous year and welcoming the energy of a new one. This was my first ever NYE in #Dubai and I spent it dancing to Armin van Buuren! How did you spend your New Year? #arminvanbuuren https://t.co/7EFUJAuRPh
1720,2023-01-01 08:09:14+00:00,TheSteelSynapse,@dan710ths @GretaThunberg i think you forgot the private jet emissions being used to transport the cars to dubai as we speak then back to romania when he’s free
1721,2023-01-01 07:56:14+00:00,webagencydubai1,"Wishing you a Happy New Year 2023 with the hope that you will have many blessings in the year to come.

#newyearseve #newyear2023
#dubai #newyear #dubaimall #agencylife #energy https://t.co/jXZ98RyNbK"
1722,2023-01-01 07:49:26+00:00,elnyason,"Peter Obi is a power station full of energy but some devil incarnates want to impose on us a charge &amp; quench president in Tinubu or Atiku.

In a festive period Obi is everywhere but Tinubu has been lifted again to a London hospital to be recharged &amp; Atiku to Dubai

It no go work!"
1723,2023-01-01 07:04:00+00:00,freeenergytechs,"Free Source of Energy Technology
https://t.co/uzB53xeTVv

#freesourceofenergy #freeenergy #energy #tech #siemens #mitsubishi #rwe #europeanenergycrisis #europe #NoMoreEnergyCrisis #usa #ca #uae #dubai #news #america #eu #ge #microsoft #facebook #tesla #twitter #japan #rollsroyce https://t.co/7XaDBwm5qc"
1724,2023-01-01 06:53:21+00:00,RJWilkinson7,@CriticalCupcake For innovation you can't go passed Dubai.
1725,2022-12-31 21:32:18+00:00,FactsUniv3rsity,The world's first 3D-printed office building was constructed in Dubai in 2016. #innovation #engineering
1726,2022-12-31 20:00:00+00:00,OnchainVillage,"Wishing all the #Web3 &amp; #blockchain enthusiasts in Dubai a very Happy New Year 🇦🇪 The #UAE has been a pioneer in accelerating innovation in AI, blockchain, &amp; augmented reality. The world comes together in #Dubai! 

 #newyear2023 https://t.co/kSYgKr5O4A"
1727,2022-12-31 19:38:12+00:00,JohnLombela,"We have been approved to establish an FinTech at the @DIFC Innovation Hub in Dubai, and we expect to move our tech dedicated team to be based out of the MENA region. 10/12"
1728,2022-12-31 19:14:34+00:00,TreasureOrbit,"Wishing you all a Happy New Year 2023!

May this year be filled with Positive Energy, Happiness and Love!

#treasureorbit #happynewyear #newyear2023 #newyeargreetings #dubai #UAE https://t.co/5p3nlbd8on"
1729,2022-12-31 18:26:18+00:00,ToneyBashirian1,"The Political Transformation of Gulf Tribal States: Elitism and the Social Contract in Kuwait, Bahrain and Dubai, 1918-1970s PNTBTBB

https://t.co/RYtG0taw7j https://t.co/dXrRfj3vzV"
1730,2022-12-31 16:58:46+00:00,JumeiraServices,"Wishing you all a wonderful New Year filled with good vibes and positive energy!
Happy New Year 2023
#newyearwishes #newyeargreetings #happynewyear #newyear2023🎉#newyear  #NewYear #HappyNewYear2023 #HappyNewYear #Celebration #Dubai #pestcontrolservice #pestcontroldubai https://t.co/fdi4dJcnvf"
1731,2022-12-31 16:47:42+00:00,HaydenReynottME,"Wishing you all a wonderful New Year filled with good vibes and positive energy!
Happy New Year 2023
#newyearwishes #newyeargreetings #happynewyear #newyear2023🎉#newyear #NewYear #HappyNewYear2023 #HappyNewYear #Celebration #Dubai #studyabroad2023 #StudyAbroadConsultants https://t.co/ffii5UFQ3L"
1732,2022-12-31 16:43:02+00:00,tweet_varunS,"With 2022 bidding adieu, I reflect on the new energy and enthusiasm I felt at the beginning of this year. Here's to #2023 and many more to come. Wishing you all a wonderful #HNY from #BurjKhalifa #Dubai https://t.co/3urAqwWMwG"
1733,2022-12-31 16:33:12+00:00,SAFIRGLOBAL,"Celebrate and enjoy the new year with Safir! We wish you the best year filled with joy, success and abundance. Happy New Year to our beautiful community! ✨❤️
#technology #innovation #programing #dream #think #crypto #blockchain #money #tech #business #dubai https://t.co/FkTFt8ubRk"
1734,2022-12-31 15:40:49+00:00,Vinesh_therock,"@DavidPeddie @dips_mufc @ESPNUK @Carra23 @Cristiano To put into perspective, Ronaldo is going to 27th league of the world. He was claiming top clubs were after him. Pathetic that you guys are still defending him. Had you defended your father and mother with this same energy, they might have a villa in Dubai."
